,experiment,y_true,y_pred,difference
10644,MOLT-4+118218+715055,10.0,26.964136,16.964136
2401,T-47D+702294+733504,4.0,20.96582,16.96582
1241,HS 578T+362856+122819,42.0,25.033796,16.966204
11557,RPMI-8226+85998+34462,38.0,21.032510000000002,16.967489999999998
24556,PC-3+25154+105014,1.0,-15.970488000000001,16.970488000000003
18792,NCI-H226+719627+755986,33.0,16.01312,16.98688
3349,SF-295+609699+715055,3.0,19.986979,16.986979
15872,UACC-62+92859+606869,12.0,-4.992374400000001,16.992374400000003
5594,COLO 205+119875+141540,26.0,9.004258,16.995742
11869,SR+673596+715055,94.0,111.01155,17.01155
11191,RPMI-8226+18509+19893,31.0,13.985862,17.014138000000003
22426,OVCAR-5+122758+3053,150.0,167.02188,17.02188000000001
29758,SK-MEL-2+737754+749226,69.0,51.97748,17.02252
15045,UACC-257+266046+125066,35.0,17.965578,17.034422
1548,BT-549+102816+715055,32.0,14.962623,17.037377
16657,A549/ATCC+673596+79037,18.0,0.9617870999999999,17.0382129
2412,T-47D+712807+715055,26.0,43.045227000000004,17.045227000000004
6695,HCT-116+14229+757441,16.0,-1.047599,17.047598999999998
24595,PC-3+26271+740,2.0,19.049969,17.049969
28197,SN12C+66847+246131,14.0,-3.0552187,17.0552187
12912,MALME-3M+719276+698037,25.0,7.936780000000001,17.06322
28504,TK-10+180973+715055,17.0,34.102097,17.102097
4172,SNB-19+19893+749226,40.0,22.897335,17.102665
3874,SF-539+686673+141540,30.0,12.893597999999999,17.106402000000003
16753,A549/ATCC+747599+698037,5.0,-12.1097,17.1097
5108,U251+122819+123127,62.0,44.87679,17.12321
13935,SK-MEL-28+127716+122819,2.0,19.124022,17.124022
15136,UACC-257+608210+760766,68.0,50.873943,17.126057000000003
24908,PC-3+754230+760766,1.0,-16.127764000000003,17.127764000000003
17087,EKVX+609699+34462,26.0,43.12973,17.129730000000002
2206,T-47D+256439+686673,39.0,56.132355000000004,17.132355000000004
28325,SN12C+745750+763371,3.0,20.137487,17.137487
22044,OVCAR-4+246131+732517,34.0,16.840773000000002,17.159226999999998
7458,HCT-15+71423+122819,13.0,-4.1725116,17.1725116
3976,SF-539+747972+757441,16.0,-1.1738030000000002,17.173803
14348,SK-MEL-28+85998+169780,6.0,-11.181169,17.181169
24560,PC-3+25154+743414,43.0,25.817429,17.182571
12108,LOX IMVI+125973+122819,25.0,7.815313300000001,17.1846867
15299,UACC-257+747973+409962,7.0,-10.194132000000002,17.194132000000003
14365,SK-MEL-28+92859+733504,4.0,-13.195367000000001,17.195367
25333,DU-145+719345+713563,44.0,61.20254499999999,17.202544999999994
5565,U251+92859+71423,15.0,-2.2062310000000003,17.206231
19206,NCI-H23+66847+747974,18.0,0.79367244,17.20632756
14024,SK-MEL-28+256942+24559,72.0,54.793156,17.206843999999997
27934,SN12C+109724+246131,19.0,1.7926223999999997,17.2073776
3818,SF-539+49842+608210,64.0,81.20779399999999,17.207793999999993
28583,TK-10+266046+760766,19.0,36.207840000000004,17.207840000000004
25614,786-0+266046+713563,24.0,6.7835693,17.2164307
23057,OVCAR-8+26271+757441,24.0,6.780424000000001,17.219576
16865,EKVX+109724+169780,11.0,-6.2246695,17.2246695
8915,SW-620+49842+750690,4.0,21.225538,17.225538
28291,SN12C+719627+749226,20.0,2.7614612999999997,17.2385387
25752,786-0+681239+747973,24.0,6.7561502,17.2438498
27294,CAKI-1+712807+760766,6.0,-11.249137,17.249136999999997
26751,ACHN+686673+19893,43.0,25.738281,17.261719
23355,OVCAR-8+754230+747599,25.0,7.735545,17.264454999999998
3638,SF-539+138783+34462,4.0,21.26739,17.26739
13307,M14+49842+279836,12.0,29.280896999999996,17.280896999999996
8358,KM12+45923+761432,21.0,38.28091,17.28091
28530,TK-10+226080+737754,21.0,3.7184882000000004,17.2815118
6892,HCT-116+67574+715055,117.0,99.713875,17.286125
27295,CAKI-1+712807+79037,13.0,-4.287172,17.287171999999998
15514,UACC-62+25154+719344,7.0,-10.289373,17.289372999999998
19782,NCI-H322M+719627+749226,5.0,-12.293319,17.293319
66,MCF7+127716+749226,24.0,6.706233,17.293767
4301,SNB-19+409962+79037,37.0,19.702673,17.297327
19152,NCI-H23+45923+279836,28.0,10.688365,17.311635000000003
13590,SK-MEL-2+122758+749226,4.0,-13.326671,17.326670999999997
3592,SF-539+109724+608210,33.0,15.668064999999999,17.331935
26011,A498+138783+754143,16.0,-1.3554236000000002,17.3554236
1880,BT-549+712807+747972,8.0,25.359776999999998,17.359776999999998
5931,COLO 205+719276+180973,21.0,3.6399622000000003,17.3600378
2811,SF-268+3088+8806,13.0,-4.3619127,17.3619127
5033,SNB-75+762+79037,54.0,36.637603999999996,17.362396000000004
12472,LOX IMVI+750+49842,1.0,18.368101,17.368101
8060,HT29+755+169780,8.0,-9.3950615,17.3950615
6876,HCT-116+63878+19893,7.0,-10.425355999999999,17.425356
21552,OVCAR-3+246131+118218,6.0,23.436802,17.436802
26426,A498+92859+241240,9.0,-8.44065,17.440649999999998
20070,NCI-H460+266046+733504,9.0,-8.458085,17.458085
7115,HCT-15+109724+226080,6.0,-11.461589,17.461589
7258,HCT-15+256942+102816,11.0,28.464312,17.464312
5168,U251+18509+279836,4.0,-13.46597,17.46597
3418,SF-295+712807+761432,52.0,69.4686,17.468599999999995
1878,BT-549+712807+715055,52.0,34.52877,17.47123
29859,UACC-62+749226+760766,21.5,4.024564700000001,17.4754353
70,MCF7+13875+123127,4.0,-13.475651999999998,17.475651999999997
19887,NCI-H322M+85998+19893,11.0,-6.499134,17.499133999999998
24174,NCI/ADR-RES+606869+713563,70.0,52.500009999999996,17.499990000000004
25643,786-0+32065+118218,8.0,-9.508513,17.508513
17605,HOP-62+49842+9706,4.0,-13.519601000000002,17.519601
12403,LOX IMVI+719627+79037,12.0,29.520828,17.520828
1539,HS 578T+92859+701852,40.0,22.467102,17.532898
1179,HS 578T+256942+102816,5.0,-12.540488999999999,17.540489
13048,MALME-3M+79037+747972,7.0,-10.547673,17.547673
20998,IGROV1+180973+34462,1.0,-16.556591,17.556591
4642,SNB-75+125973+3053,25.0,42.562695,17.562694999999998
23897,SK-OV-3+9706+67574,11.0,-6.566455,17.566455
11050,MOLT-4+762+246131,73.0,55.427834,17.572166000000003
11406,RPMI-8226+701852+79037,145.0,162.57765,17.577650000000006
11741,SR+26980+608210,17.0,-0.57767403,17.57767403
1543,HS 578T+92859+754230,19.0,1.4176296999999998,17.5823703
10567,K-562+754143+763371,65.0,47.410343,17.589657000000003
23267,OVCAR-8+719345+763371,26.0,8.4048395,17.5951605
7147,HCT-15+125066+3053,6.0,-11.596627999999999,17.596628
9472,CCRF-CEM+686673+34462,176.0,193.60316,17.603160000000003
29785,NCI-H226+737754+760766,74.5,56.892506000000004,17.607493999999996
26013,A498+138783+760766,11.0,28.627360999999997,17.627360999999997
3420,SF-295+712807+82151,36.0,53.644276,17.644275999999998
10387,K-562+49842+761432,95.0,77.34995,17.650049999999993
8764,SW-620+246131+362856,8.0,-9.65282,17.65282
12239,LOX IMVI+26980+763371,10.0,-7.6549435,17.6549435
2023,BT-549+82151+123127,7.0,24.658125,17.658125
28053,SN12C+25154+750690,9.0,-8.67108,17.67108
6541,HCC-2998+750690+19893,13.0,-4.672276,17.672276
20347,NCI-H460+755+701852,34.0,51.676826,17.676826
13289,M14+409962+761432,79.0,61.312225,17.687775000000002
13351,M14+66847+752,28.0,10.308326,17.691674
2229,T-47D+266046+180973,27.0,9.306998,17.693002
3147,SF-295+125973+747974,3.0,-14.697896,17.697896
29907,T-47D+755986+760766,17.5,35.200024,17.700024
3740,SF-539+26980+279836,19.0,36.7106,17.7106
29712,PC-3+71423+753082,0.5,-17.21076,17.71076
25744,786-0+67574+752,20.0,2.2819757000000003,17.7180243
25949,A498+102816+761432,23.0,40.732517,17.732517
4350,SNB-19+6396+279836,7.0,24.733604,17.733604
26810,ACHN+721517+63878,13.0,-4.740416000000001,17.740416
12731,MALME-3M+296961+138783,14.0,-3.7498105,17.7498105
9786,HL-60(TB)+241240+3088,16.0,-1.7509552,17.7509552
23474,SK-OV-3+14229+613327,2.0,-15.759720000000002,17.75972
20977,IGROV1+138783+362856,2.0,-15.762336999999999,17.762337
19139,NCI-H23+409962+34462,39.0,21.230083,17.769917
20620,NCI-H522+38721+180973,6.0,-11.782003999999999,17.782004
16887,EKVX+119875+754143,5.0,22.785292000000002,17.785292000000002
17335,HOP-62+102816+715055,18.0,0.19405335,17.80594665
19018,NCI-H23+24559+608210,37.0,19.181679000000003,17.818320999999997
20025,NCI-H460+24559+719345,43.0,25.17871,17.82129
25616,786-0+266046+79037,6.0,23.821407,17.821407
20990,IGROV1+14229+743414,13.0,-4.826514700000001,17.8265147
14003,SK-MEL-28+246131+747974,13.0,-4.8412120000000005,17.841212
2674,SF-268+1390+102816,1.0,-16.846339999999998,17.846339999999998
2410,T-47D+712807+63878,9.0,-8.846602,17.846602
24361,NCI/ADR-RES+750+34462,33.0,15.146964,17.853036
28034,SN12C+226080+6396,30.0,12.1469,17.853099999999998
22673,OVCAR-5+613327+38721,12.0,-5.8594313,17.8594313
16704,A549/ATCC+718781+77213,4.0,21.86105,17.86105
23810,SK-OV-3+747599+761432,83.0,65.13042,17.86958
12847,MALME-3M+67574+753082,25.0,42.881012,17.881012
5516,U251+754143+8806,8.0,-9.882861,17.882861
252,MCF7+45923+125066,6.0,23.896807,17.896807
22602,OVCAR-5+32065+279836,15.0,32.90191,17.90191
26695,ACHN+606869+755986,5.0,-12.908387,17.908386999999998
20869,NCI-H522+754230+102816,12.0,-5.917251599999999,17.9172516
1391,HS 578T+719276+34462,8.0,-9.927222,17.927222
470,MCF7+77213+226080,8.0,-9.939515,17.939515
17976,HOP-92+226080+715055,8.0,-9.948450999999999,17.948451
26238,A498+67574+279836,89.0,71.05098000000001,17.94901999999999
15465,UACC-62+14229+757441,7.0,-10.951417,17.951417
14669,SK-MEL-5+67574+713563,112.0,129.96251999999998,17.962519999999984
19013,NCI-H23+226080+755986,16.0,-1.969254,17.969254
10013,HL-60(TB)+718781+719276,13.0,-4.969742,17.969742
4155,SNB-19+169780+715055,14.0,-3.9780607000000003,17.9780607
13972,SK-MEL-28+18509+125066,1.0,-16.982428,17.982428
24811,PC-3+719345+141540,6.0,-11.985018,17.985018
28273,SN12C+719276+3088,12.0,-5.992542299999999,17.9925423
5850,COLO 205+613327+713563,17.0,35.006527,18.006527
5948,COLO 205+719345+715055,5.0,23.015541,18.015541
13202,M14+256942+141540,12.0,30.027936999999998,18.027936999999998
20528,NCI-H522+25154+63878,15.0,-3.0400496,18.0400496
17593,HOP-62+45923+279836,15.0,-3.0544004,18.0544004
18766,NCI-H226+719276+279836,70.0,88.057014,18.057013999999995
20246,NCI-H460+719344+67574,13.0,-5.0588517,18.058851699999998
6848,HCT-116+49842+749226,27.0,45.075348,18.075347999999998
19100,NCI-H23+32065+169780,7.0,-11.077978,18.077978
13622,SK-MEL-2+141540+747972,5.0,-13.079974,18.079974
19944,NCI-H460+125066+606869,3.0,-15.0823765,18.082376500000002
20512,NCI-H522+241240+79037,11.0,-7.0827413,18.082741300000002
22154,OVCAR-4+49842+71423,45.0,26.916535999999997,18.083464000000003
10670,MOLT-4+127716+122758,13.0,31.090826,18.090826
2487,T-47D+745750+761432,61.0,79.10253,18.10253
20331,NCI-H460+754143+608210,10.0,28.116003000000003,18.116003000000003
7395,HCT-15+628503+713563,41.0,22.857229999999998,18.142770000000002
939,MDA-MB-231+747599+67574,15.0,33.145252,18.145252
21315,IGROV1+733504+713563,7.0,-11.147458,18.147458
5895,COLO 205+701852+279836,121.0,102.84808000000001,18.15191999999999
1694,BT-549+256942+747974,34.0,52.154606,18.154606
1769,BT-549+369100+3088,12.0,-6.1592155,18.159215500000002
2479,T-47D+740+737754,10.0,-8.159322,18.159322
3941,SF-539+721517+27640,5.0,-13.159837,18.159837
9183,CCRF-CEM+109724+63878,11.0,-7.160645,18.160645
28516,TK-10+19893+760766,1.0,19.160746,18.160746
4312,SNB-19+45923+749226,4.0,-14.171195,18.171195
26712,ACHN+628503+760766,15.0,33.17157,18.171570000000003
6630,HCT-116+109724+49842,9.0,-9.181873,18.181873
14422,SK-MEL-5+127716+713563,1.0,19.192532,18.192532
3014,SF-268+747973+218321,2.0,-16.198639,18.198639
4482,SNB-19+747972+123127,10.0,-8.211517,18.211517
15962,MDA-MB-435+19893+279836,28.0,9.787939999999999,18.21206
28575,TK-10+26271+745750,5.0,-13.226201999999999,18.226202
16858,EKVX+102816+82151,5.0,23.245668,18.245668
6181,HCC-2998+1390+713563,3.0,21.253607000000002,18.253607000000002
8617,SW-620+102816+122819,83.0,64.74533000000001,18.25466999999999
28934,UO-31+125066+749226,3.0,21.254824,18.254824
12970,MALME-3M+747971+141540,6.0,-12.255588000000001,18.255588000000003
21043,IGROV1+256439+3053,86.0,67.74414,18.25586
9146,SW-620+85998+34462,33.0,14.730251,18.269748999999997
17557,HOP-62+362856+34462,22.0,40.27473,18.274729999999998
13412,M14+718781+628503,7.0,25.275686,18.275686
10699,MOLT-4+141540+761432,31.0,49.287952000000004,18.287952000000004
14722,SK-MEL-5+718781+79037,12.0,30.293528000000002,18.293528000000002
5475,U251+745750+82151,20.0,38.314648,18.314648
19508,NCI-H322M+218321+761432,5.0,-13.31551,18.31551
8679,SW-620+125973+71423,128.0,109.68278500000001,18.31721499999999
25785,786-0+712807+755986,30.0,11.678560000000001,18.32144
19685,NCI-H322M+628503+79037,2.0,20.322298,18.322298
18570,NCI-H226+26980+27640,10.0,-8.333777,18.333776999999998
1785,BT-549+409962+3088,16.0,-2.3354812000000003,18.3354812
28742,TK-10+718781+102816,16.0,34.342715999999996,18.342715999999996
26325,A498+721517+755986,50.0,31.630246999999997,18.369753000000003
1882,BT-549+713563+760766,23.0,4.629743599999999,18.370256400000002
6934,HCT-116+71423+755986,10.0,-8.375879,18.375878999999998
21698,OVCAR-3+681239+226080,79.0,60.621306999999995,18.378693000000005
5864,COLO 205+66847+613327,36.0,17.600685000000002,18.399314999999998
1955,BT-549+747971+122758,33.0,51.40688,18.40688
22652,OVCAR-5+49842+279836,24.0,5.5867224,18.4132776
26750,ACHN+686673+169780,70.0,51.57468,18.42532
8746,SW-620+226080+686673,22.0,3.569439,18.430561
28322,SN12C+745750+279836,52.0,70.43547,18.435469999999995
28974,UO-31+14229+79037,5.0,-13.443636999999999,18.443637
10905,MOLT-4+686673+169780,91.0,72.55086999999999,18.44913000000001
28486,TK-10+138783+753082,18.0,-0.45245516,18.45245516
23880,SK-OV-3+85998+747972,9.0,-9.455761,18.455761000000003
17683,HOP-62+712807+19893,18.0,-0.4597708,18.4597708
2269,T-47D+32065+713563,8.0,-10.462786999999999,18.462787
1279,HS 578T+45923+27640,17.0,-1.4666642,18.4666642
14275,SK-MEL-28+747599+19893,11.0,-7.471307799999999,18.471307799999998
20889,NCI-H522+77213+63878,27.0,8.502419,18.497581
26766,ACHN+702294+698037,12.0,-6.5061746,18.5061746
24918,PC-3+762+246131,8.0,-10.510222,18.510222
23732,SK-OV-3+702294+628503,243.0,224.47742999999997,18.52257000000003
14539,SK-MEL-5+266046+760766,2.0,-16.523712,18.523712
17362,HOP-62+122758+122819,45.0,26.476265,18.523735
20332,NCI-H460+754143+628503,14.0,32.525936,18.525936
29325,UO-31+750690+79037,5.0,-13.527579000000001,18.527579000000003
7057,HCT-116+755+754230,11.0,-7.5321527,18.5321527
3704,SF-539+256439+105014,69.0,87.53441,18.534409999999994
15192,UACC-257+681239+753082,12.0,-6.5373964,18.5373964
9873,HL-60(TB)+32065+34462,68.0,86.54441,18.54441
24891,PC-3+750690+141540,6.0,-12.548165,18.548164999999997
2286,T-47D+369100+38721,17.0,-1.5511011000000001,18.5511011
24076,NCI/ADR-RES+266046+138783,5.0,23.551573,18.551573
28779,TK-10+732517+71423,19.0,0.44697939999999997,18.5530206
3934,SF-539+719345+122819,20.0,38.560932,18.560932
14045,SK-MEL-28+266046+673596,17.0,-1.5667523,18.5667523
12836,MALME-3M+66847+753082,7.0,25.57104,18.57104
15572,UACC-62+3053+279836,8.0,26.572083000000003,18.572083000000003
4799,SNB-75+369100+34462,22.0,3.4222660000000005,18.577734
22178,OVCAR-4+628503+226080,32.0,13.42118,18.57882
11667,SR+19893+45388,2.0,-16.587467,18.587467
3710,SF-539+256439+9706,82.0,100.60061,18.600610000000003
1891,BT-549+718781+755986,42.0,23.395733,18.604267
7184,HCT-15+14229+79037,14.0,-4.6109266,18.6109266
3827,SF-539+609699+606869,9.0,-9.619055,18.619055
23273,OVCAR-8+719627+756645,23.0,4.377182,18.622818
519,MDA-MB-231+109724+27640,7.0,-11.623351,18.623351
17132,EKVX+686673+122758,1.0,-17.630825,18.630825
4570,SNB-19+85998+754143,107.0,88.36558000000001,18.63441999999999
21653,OVCAR-3+45923+123127,1.0,-17.635984,18.635984
26671,ACHN+45923+246131,40.0,21.357077,18.642923
14749,SK-MEL-5+745750+125973,98.0,116.64761999999999,18.64761999999999
16526,A549/ATCC+266046+6396,63.0,44.350773,18.649227000000003
18690,NCI-H226+66847+226080,14.0,-4.649792,18.649791999999998
18,MCF7+118218+169780,21.0,2.3196377999999997,18.6803622
13361,M14+67574+715055,50.0,68.682785,18.682784999999996
19180,NCI-H23+609699+686673,4.0,-14.690864000000001,18.690864
5601,COLO 205+119875+721517,6.0,-12.692538,18.692538
2350,T-47D+63878+737754,27.0,8.306219,18.693781
9779,HL-60(TB)+226080+141540,39.0,20.291937,18.708063
25231,DU-145+628503+79037,14.0,-4.726635,18.726635
858,MDA-MB-231+701852+82151,49.0,30.273234999999996,18.726765000000004
11740,SR+26980+38721,41.0,22.266798,18.733202
27733,RXF 393+67574+608210,63.0,81.74105,18.74105
28163,SN12C+49842+737754,42.0,23.240694,18.759306
5232,U251+26271+125066,4.0,-14.762559,18.762559
21570,OVCAR-3+256942+141540,5.0,-13.766260999999998,18.766261
9517,CCRF-CEM+719276+169780,34.0,15.229322,18.770678
7705,HT29+14229+673596,1.0,-17.771995999999998,18.771995999999998
72,MCF7+13875+608210,16.0,-2.7722900000000004,18.77229
16510,A549/ATCC+256439+719345,76.0,57.227352,18.772647999999997
27581,RXF 393+25154+241240,17.0,-1.7790732,18.7790732
14421,SK-MEL-5+127716+698037,29.0,10.220758,18.779242
20031,NCI-H460+246131+747599,8.0,-10.787930000000001,18.787930000000003
23003,OVCAR-8+226080+715055,24.0,5.2103353,18.7896647
25341,DU-145+721517+67574,8.0,-10.797105,18.797105000000002
5141,U251+138783+750690,4.0,-14.797610999999998,18.797610999999996
23720,SK-OV-3+701852+118218,10.0,-8.798373,18.798372999999998
24894,PC-3+750690+737754,10.0,-8.800745,18.800745
8924,SW-620+608210+757441,29.0,10.196984,18.803016
15578,UACC-62+3053+8806,27.0,8.189386,18.810614
12360,LOX IMVI+701852+752,12.0,-6.8153954,18.8153954
10129,HL-60(TB)+77213+740,20.0,38.81946,18.81946
22048,OVCAR-4+25154+279836,13.0,-5.8261867,18.8261867
24445,PC-3+119875+712807,6.0,-12.835907,18.835907
4454,SNB-19+732517+79037,43.0,24.160593,18.839407
2709,SF-268+218321+169780,24.0,5.143278,18.856722
25846,786-0+747971+749226,15.0,-3.8640168,18.8640168
5757,COLO 205+296961+123127,16.0,-2.8661175,18.8661175
11183,RPMI-8226+169780+761432,2.0,-16.873396,18.873396
21402,IGROV1+77213+733504,16.0,-2.8917162,18.8917162
5677,COLO 205+19893+747974,30.0,11.097194,18.902805999999998
5688,COLO 205+226080+698037,3.0,-15.908339499999999,18.908339499999997
3919,SF-539+718781+713563,76.0,94.91123,18.911230000000003
14255,SK-MEL-28+733504+3088,1.0,-17.912264,18.912264
1520,HS 578T+82151+122819,25.0,6.0719953,18.9280047
15018,UACC-257+256439+673596,98.0,79.039795,18.960205000000002
25570,786-0+24559+6396,20.0,1.032756,18.967244
2146,T-47D+180973+760766,30.0,48.967617,18.967616999999997
11280,RPMI-8226+27640+3088,23.0,4.007576,18.992424
4042,SF-539+79037+757441,9.0,-10.003441,19.003441000000002
12978,MALME-3M+747972+755986,8.0,-11.010558,19.010558
4347,SNB-19+63878+715055,27.0,7.9810333,19.0189667
21104,IGROV1+296961+3053,4.0,23.019526000000003,19.019526000000003
6777,HCT-116+27640+713563,15.0,-4.0249953000000005,19.0249953
1055,HS 578T+119875+122758,6.0,-13.02839,19.02839
23148,OVCAR-8+49842+715055,14.0,33.03001,19.030009999999997
23063,OVCAR-8+26980+105014,28.0,8.960386,19.039614
8033,HT29+750+141540,7.0,-12.040572000000001,19.040572
17358,HOP-62+119875+701852,108.0,127.04555500000001,19.045555000000007
15792,UACC-62+745750+757441,23.0,3.9538689,19.0461311
27177,CAKI-1+362856+63878,4.0,-15.053285,19.053285000000002
25332,DU-145+719345+608210,14.0,-5.053471599999999,19.053471599999998
2450,T-47D+719627+715055,18.0,37.059505,19.059505
6801,HCT-116+32065+715055,10.0,-9.061656,19.061656
15608,UACC-62+38721+9706,5.0,24.064756,19.064756
11407,RPMI-8226+702294+102816,8.0,-11.085797,19.085797
22446,OVCAR-5+125066+732517,23.0,3.9124513,19.0875487
10724,MOLT-4+218321+713563,1.0,20.0886,19.0886
21473,OVCAR-3+125973+755986,24.0,4.9089394,19.0910606
16238,MDA-MB-435+721517+760766,34.0,14.897661,19.102339
11771,SR+362856+27640,21.0,1.8934613,19.1065387
4302,SNB-19+45388+141540,16.0,-3.1108887000000003,19.1108887
8637,SW-620+118218+105014,12.0,-7.117557499999999,19.1175575
11084,MOLT-4+92859+613327,67.0,86.11863000000001,19.11863000000001
15702,UACC-62+686673+6396,12.0,31.119108,19.119108
19273,NCI-H23+721517+613327,6.0,-13.119551000000001,19.119551
11915,SR+718781+127716,7.0,-12.127195,19.127195
18236,HOP-92+719627+713563,14.0,33.128838,19.128838000000002
15636,UACC-62+49842+125973,7.0,-12.140935,19.140935
28378,SN12C+762+713563,25.0,5.8567743,19.143225700000002
5462,U251+740+763371,5.0,-14.155353,19.155352999999998
6718,HCT-116+218321+732517,6.0,-13.159707000000001,19.159707
4133,SNB-19+127716+755,33.0,13.839846,19.160154
